Línea_aérea,Línea_aérea_Id,Aeropuerto_origen,Aeropuerto_origen_Id,Aeropuerto_destino,Aeropuerto_destino_Id,Vuelo_operado,Número_paradas,Modelo_avión,Distancia_km
US,5265,BNA,3690,ORD,3830,,0,ER4 CR7,659.0709729011727
US,5265,BNA,3690,PHL,3752,,0,CRJ,1083.6196205592914
US,5265,BNE,3320,AKL,2006,Y,0,773 772,2294.0323560103066
US,5265,BOG,2709,DFW,3670,,0,319,3930.401766586426
US,5265,BOG,2709,FLL,3533,,0,320,2459.27921806832
US,5265,BOG,2709,JFK,3797,,0,330,3993.806996759905
US,5265,BOG,2709,MCO,3878,,0,319,2742.951269848554
US,5265,BOG,2709,MIA,3576,,0,757 330 763,2433.363399852487
US,5265,BOI,3495,PHX,3462,,0,319,1183.3432049668775
US,5265,BOS,3448,BUF,3820,Y,0,CRJ,634.5373876151773
US,5265,BOS,3448,CLT,3876,,0,319 321 320 E90,1169.940123308427
US,5265,BOS,3448,CUN,1852,,0,319,2794.4245589654493
US,5265,BOS,3448,DCA,3520,,0,319 E90,641.0703217558049
US,5265,BOS,3448,DFW,3670,,0,738 757,2507.6934751922004
US,5265,BOS,3448,JFK,3797,,0,738,299.9895118707994
US,5265,BOS,3448,LAX,3484,,0,738 757,4190.396515438434
US,5265,BOS,3448,LGA,3697,,0,E90 319,296.50574640838755
US,5265,BOS,3448,MDT,3542,Y,0,DH8,537.8251028249157
US,5265,BOS,3448,MIA,3576,,0,757 738,2027.008099331195
US,5265,BOS,3448,ORD,3830,,0,738,1390.2049847065268
US,5265,BOS,3448,PHL,3752,,0,E90 319 321 320,449.8593565253816
US,5265,BOS,3448,PHX,3462,,0,320 319 321,3691.4563047173456
US,5265,BOS,3448,PIT,3570,Y,0,E70 CRJ,796.0621177106743
US,5265,BOS,3448,RIC,3608,Y,0,CRJ,761.8398210045748
US,5265,BOS,3448,ROC,3622,Y,0,CRJ,550.3980439704808
US,5265,BOS,3448,SYR,3745,Y,0,DH8,424.4604067092947
US,5265,BPT,3612,DFW,3670,,0,ERD,434.7370382129353
US,5265,BRO,3738,DFW,3670,Y,0,CRJ ER4,777.6697834332175
US,5265,BRU,302,ATH,3941,Y,0,321 320,2100.112773479779
US,5265,BRU,302,LIS,1638,Y,0,319 320,1716.3907980363228
US,5265,BRU,302,PHL,3752,,0,762,6031.7237543468145
US,5265,BSB,2531,MIA,3576,,0,757,5804.018662019505
US,5265,BTR,3846,CLT,3876,,0,CRJ,1084.4913173610394
US,5265,BTR,3846,DFW,3670,,0,ER4 ERD,615.3567785697162
US,5265,BTV,3711,DCA,3520,,0,CRJ,702.6348247057475
US,5265,BTV,3711,PHL,3752,,0,E90,539.2683776203714
US,5265,BUF,3820,BOS,3448,Y,0,CRJ,634.5373876151773
US,5265,BUF,3820,CLT,3876,,0,320 319 734,879.4416841891402
US,5265,BUF,3820,DCA,3520,Y,0,E70 CRJ E75,476.0684609999755
US,5265,BUF,3820,ORD,3830,,0,CR7,759.1627699947157
US,5265,BUF,3820,PHL,3752,Y,0,CRJ E75 DH8 E70,448.18395755813594
US,5265,BUR,3644,PHX,3462,Y,0,CR9 CRJ,592.0373053099732
US,5265,BWI,3849,CLT,3876,,0,E90 321 752 319 734 320,580.343644668808
US,5265,BWI,3849,DFW,3670,,0,M83 M80,1953.5412700839518
US,5265,BWI,3849,JFK,3797,Y,0,ER4,295.1755037592477
US,5265,BWI,3849,MIA,3576,,0,738,1524.9850744414744
US,5265,BWI,3849,ORD,3830,Y,0,E75 ER4 CR7,997.3439929128115
US,5265,BWI,3849,PHL,3752,,0,319 E90,144.76128211096028
US,5265,BWI,3849,PHX,3462,,0,319 320,3207.721856824475
US,5265,BZE,1957,CLT,3876,,0,319,2094.7175800917257
US,5265,BZE,1957,DFW,3670,,0,738,1916.9905420508076
US,5265,BZE,1957,MIA,3576,,0,738,1234.9189001045465
US,5265,CAE,3561,CLT,3876,Y,0,CRJ DH3,142.6228316287722
US,5265,CAE,3561,DCA,3520,,0,CRJ,656.6424625602449
US,5265,CAE,3561,DFW,3670,,0,ER4,1479.5410149940253
US,5265,CAE,3561,PHL,3752,Y,0,CRJ,840.7151938849894
US,5265,CAK,4112,CLT,3876,,0,CRJ CR7,635.1456546854805
US,5265,CAK,4112,DCA,3520,Y,0,CRJ,439.98764352321484
US,5265,CAK,4112,PHL,3752,,0,CRJ,537.3686375591786
US,5265,CDG,1382,ATH,3941,Y,0,321,2107.328381148968
US,5265,CDG,1382,CLT,3876,,0,333,6696.8761607544
US,5265,CDG,1382,DFW,3670,,0,763 777,7939.069114807096
US,5265,CDG,1382,JFK,3797,,0,763 757,5829.987133155842
US,5265,CDG,1382,MIA,3576,,0,763,7366.843853113284
US,5265,CDG,1382,ORD,3830,,0,763,6660.023882423388
US,5265,CDG,1382,PHL,3752,,0,332,5980.376443761994
US,5265,CHA,3578,CLT,3876,Y,0,CRJ DH3,387.7314018388478
US,5265,CHA,3578,DCA,3520,Y,0,CRJ,839.6780498153395
US,5265,CHA,3578,DFW,3670,,0,ERD,1115.53372676506
US,5265,CHA,3578,ORD,3830,Y,0,ER4 ERD,806.4086382034034
US,5265,CHO,4015,CLT,3876,,0,CRJ,393.50735308747625
US,5265,CHO,4015,LGA,3697,Y,0,ERD,490.19981691077254
US,5265,CHO,4015,ORD,3830,,0,CRJ,909.4021803732747
US,5265,CHO,4015,PHL,3752,Y,0,DH8,337.6370912147156
US,5265,CHS,3806,CLT,3876,,0,319 CR7 CRJ,270.3810691341852
US,5265,CHS,3806,DCA,3520,Y,0,E70 CRJ E75,714.5803148690742
US,5265,CHS,3806,DFW,3670,Y,0,ER4 ERD,1584.2311043005952
US,5265,CHS,3806,MIA,3576,,0,ER4,789.9592551006323
US,5265,CHS,3806,PHL,3752,Y,0,E75 CRJ,885.5479534010011
US,5265,CID,4043,DFW,3670,Y,0,ER4 CRJ,1103.392461754267
US,5265,CID,4043,ORD,3830,Y,0,ER4,314.79167985861375
US,5265,CLE,3486,CLT,3876,,0,319 CR7,693.2301521530655
US,5265,CLE,3486,DFW,3670,,0,319,1640.7023563183348
US,5265,CLE,3486,JFK,3797,Y,0,ER4,681.7786825165247
US,5265,CLE,3486,MIA,3576,,0,ER4,1741.5105795518587
US,5265,CLE,3486,ORD,3830,,0,ER4 CR7 ERD,506.2472554140019
US,5265,CLE,3486,PHL,3752,Y,0,E75 CRJ E70 CR9,582.7568164606002
US,5265,CLL,3715,DFW,3670,,0,ER4 ERD,264.29163353348775
US,5265,CLO,2715,MIA,3576,,0,738 319 318 320,2507.451829277599
US,5265,CLT,3876,ABE,4355,Y,0,CR7 CRJ CR9,772.7918097154546
US,5265,CLT,3876,AGS,3658,,0,CRJ,225.35809891611913
US,5265,CLT,3876,ALB,3864,,0,319,1039.0999625008967
US,5265,CLT,3876,ANU,2874,,0,319,2761.118694766834
US,5265,CLT,3876,ATL,3682,,0,320 321 319,364.3381734404449
US,5265,CLT,3876,AUA,2895,,0,752 319 320,2752.6854621194925
US,5265,CLT,3876,AUS,3673,Y,0,CR9,1657.990361156821
US,5265,CLT,3876,AVL,4007,Y,0,DH3 CR9 CR7 CRJ DH8,147.0329838145297
US,5265,CLT,3876,AVP,4286,,0,CRJ,818.4862140785062
US,5265,CLT,3876,BDL,3825,,0,319 321 320,1035.0445399640603
US,5265,CLT,3876,BHM,3811,,0,CRJ,563.4285068878854
US,5265,CLT,3876,BNA,3690,,0,CR7 319,527.4592656773074
US,5265,CLT,3876,BOS,3448,,0,321 319 320,1169.940123308427
US,5265,CLT,3876,BTR,3846,,0,CRJ,1084.4913173610394
US,5265,CLT,3876,BUF,3820,,0,319 320 734,879.4416841891402
US,5265,CLT,3876,BWI,3849,,0,319 734 321 752 320 E90,580.343644668808
US,5265,CLT,3876,BZE,1957,,0,319,2094.7175800917257
US,5265,CLT,3876,CAE,3561,Y,0,DH3 CRJ,142.6228316287722
US,5265,CLT,3876,CAK,4112,,0,CRJ,635.1456546854805
US,5265,CLT,3876,CDG,1382,,0,333,6696.8761607544
US,5265,CLT,3876,CHA,3578,,0,CRJ,387.7314018388478
US,5265,CLT,3876,CHO,4015,,0,CRJ,393.50735308747625
US,5265,CLT,3876,CHS,3806,,0,CR7 319 CRJ,270.3810691341852
US,5265,CLT,3876,CLE,3486,,0,319,693.2301521530655
US,5265,CLT,3876,CMH,3759,Y,0,CR9 E75 CR7 CRJ E70,558.5771630218715
US,5265,CLT,3876,CRW,4285,,0,CRJ,355.78695933592905
US,5265,CLT,3876,CUN,1852,,0,321 320 734,1678.405809628632
US,5265,CLT,3876,CVG,3488,,0,CRJ,538.8561611277847
US,5265,CLT,3876,CZM,1800,,0,319,1734.1392640592676
US,5265,CLT,3876,DAB,3950,,0,CR7,670.6272545274621
US,5265,CLT,3876,DAY,3627,,0,CRJ CR7,595.4854538230702
US,5265,CLT,3876,DCA,3520,,0,319 320 E90,532.3022658063147
US,5265,CLT,3876,DEN,3751,,0,321 320,2146.8533529033375
US,5265,CLT,3876,DFW,3670,,0,M80 321 319 M83 320 734 752,1502.2631485407617
US,5265,CLT,3876,DSM,3729,Y,0,CR9,1309.8532091452587
US,5265,CLT,3876,DTW,3645,,0,319 321 320,805.1902875115371
US,5265,CLT,3876,DUB,599,,0,752,5969.48141731208
US,5265,CLT,3876,EWN,3730,Y,0,DH3 CRJ DH8 CR7,354.7283913647934
US,5265,CLT,3876,EWR,3494,,0,321 320 734 319,849.7525469582921
US,5265,CLT,3876,FAY,5738,,0,CRJ,189.1610081116419
US,5265,CLT,3876,FCO,1555,,0,333,7720.942049611483
US,5265,CLT,3876,FLL,3533,,0,320 734 321 319,1018.6338682265334
US,5265,CLT,3876,FLO,3879,Y,0,DH8 CRJ DH3,159.59803860601002
US,5265,CLT,3876,FPO,1948,Y,0,CR7,985.3206127553337
US,5265,CLT,3876,FRA,340,,0,333 332,7055.035632266601
US,5265,CLT,3876,GCM,1926,,0,320 321 319,1769.7136531962228
US,5265,CLT,3876,GIG,2560,,0,762,7571.707099075505
US,5265,CLT,3876,GNV,3472,,0,CRJ,626.3398161708809
US,5265,CLT,3876,GPT,4038,,0,CR7 CRJ,927.5792286381225
US,5265,CLT,3876,GRU,2564,,0,332,7459.724198806655
US,5265,CLT,3876,GSO,4008,,0,CRJ,133.76395290851545
US,5265,CLT,3876,GSP,4034,,0,CRJ,121.32573708464275
US,5265,CLT,3876,HHH,8314,Y,0,DH8,332.99402453069126
US,5265,CLT,3876,HPN,3589,,0,CRJ,906.5046779518494
US,5265,CLT,3876,HSV,4113,,0,CRJ CR7,535.1315547803492
US,5265,CLT,3876,HTS,5742,Y,0,DH3 DH8,378.6557392378945
US,5265,CLT,3876,IAD,3714,Y,0,CR7 CR9,517.0462359257933
US,5265,CLT,3876,IAH,3550,,0,734 319 321 320,1465.9757212555626
US,5265,CLT,3876,ILM,3845,,0,319 CRJ CR7,296.75663681004806
US,5265,CLT,3876,IND,3585,,0,319,687.6285069277039
US,5265,CLT,3876,JAN,3580,,0,CRJ,902.8264078653935
US,5265,CLT,3876,JAX,3712,,0,319 734,529.0818309934623
US,5265,CLT,3876,JFK,3797,,0,321 319,869.982653578544
US,5265,CLT,3876,LAS,3877,,0,321,3074.6560758373516
US,5265,CLT,3876,LAX,3484,,0,321,3410.391643411002
US,5265,CLT,3876,LEX,4017,,0,CR7,452.78612584334815
US,5265,CLT,3876,LGA,3697,,0,321 320 319,874.3785270943274
US,5265,CLT,3876,LHR,507,,0,333,6405.1209393462705
US,5265,CLT,3876,LIR,1881,,0,320,2775.2703390019333
US,5265,CLT,3876,LIT,3660,,0,CRJ,1028.1211455209475
US,5265,CLT,3876,LYH,5753,,0,CR7,281.9370256657063
US,5265,CLT,3876,MBJ,1780,,0,319 321 320,1880.76514136373
US,5265,CLT,3876,MCI,3458,,0,319,1298.1287518319039
US,5265,CLT,3876,MCO,3878,,0,321 762 752 319,754.7287645913527
US,5265,CLT,3876,MDT,3542,,0,319 CR7,664.0600910313061
US,5265,CLT,3876,MEM,3473,,0,CR7 319,820.962146550215
US,5265,CLT,3876,MEX,1824,,0,319,2497.014807583694
US,5265,CLT,3876,MGM,4115,Y,0,CRJ,598.5365359086455
US,5265,CLT,3876,MHT,4011,Y,0,CR9,1185.2431206472731
US,5265,CLT,3876,MIA,3576,,0,320 321 319 734,1048.7414244632957
US,5265,CLT,3876,MKE,3717,,0,CR7,1047.1245336261265
US,5265,CLT,3876,MLB,3671,,0,CRJ,790.733444979757
US,5265,CLT,3876,MOB,3782,,0,CRJ,845.6926152096652
US,5265,CLT,3876,MSP,3858,,0,319 321 320,1495.1338969302353
US,5265,CLT,3876,MSY,3861,,0,319 320 ,1046.5618585838517
US,5265,CLT,3876,MYR,3515,,0,CR7,251.30502851637235
US,5265,CLT,3876,NAS,1953,,0,319 734,1178.7937318995412
US,5265,CLT,3876,OAJ,4386,,0,CRJ CR7,306.12133011099996
US,5265,CLT,3876,OMA,3454,Y,0,CR9,1466.8101713740557
US,5265,CLT,3876,ORD,3830,,0,321 320 E90,963.9730508224966
US,5265,CLT,3876,ORF,3611,,0,319 CR7,465.07573577820284
US,5265,CLT,3876,PBI,3722,,0,320 319 734,951.4076030716365
US,5265,CLT,3876,PDX,3720,,0,320,3662.192949604068
US,5265,CLT,3876,PGV,6959,,0,CRJ,325.5346079343938
US,5265,CLT,3876,PHF,3633,,0,CRJ,452.45178709207346
US,5265,CLT,3876,PHL,3752,,0,762 E90 319 320 332 752 321 734,721.0202488553433
US,5265,CLT,3876,PHX,3462,,0,752 321,2846.5943779477916
US,5265,CLT,3876,PIT,3570,,0,319 734 320 321,589.7576163131662
US,5265,CLT,3876,PLS,1754,,0,321,1715.3369252051357
US,5265,CLT,3876,PNS,3564,Y,0,CR9,785.3422651736282
US,5265,CLT,3876,PUJ,1760,,0,319 752 321 320,2226.1269060230015
US,5265,CLT,3876,PVD,3641,,0,321 320 319,1099.2425225895254
US,5265,CLT,3876,PWM,3862,,0,319,1305.9765865866195
US,5265,CLT,3876,RDU,3626,,0,320 734 319 321 E90,208.38100514163668
US,5265,CLT,3876,RIC,3608,,0,319,412.21484318327595
US,5265,CLT,3876,ROA,4016,,0,CRJ,250.14145110871462
US,5265,CLT,3876,ROC,3622,,0,319,922.3155569741668
US,5265,CLT,3876,RSW,3793,,0,320 321 319 734,967.4150435934738
US,5265,CLT,3876,SAN,3731,,0,320 321,3333.282029642593
US,5265,CLT,3876,SAT,3621,,0,319,1758.7723788521205
US,5265,CLT,3876,SAV,3613,,0,CR7 CRJ,343.8113953705837
US,5265,CLT,3876,SBY,3642,Y,0,DH3,595.2503783396379
US,5265,CLT,3876,SDF,4014,,0,CR7 CRJ,538.9476381943834
US,5265,CLT,3876,SEA,3577,,0,320 321 319,3658.1074742443698
US,5265,CLT,3876,SFO,3469,,0,321,3684.656141429419
US,5265,CLT,3876,SJD,1840,,0,320,3081.6176702606635
US,5265,CLT,3876,SJO,1885,,0,319,2822.051907040893
US,5265,CLT,3876,SJU,2890,,0,321,2374.805574098703
US,5265,CLT,3876,SLC,3536,,0,320,2771.852627535883
US,5265,CLT,3876,SMF,3817,,0,321,3600.721250342952
US,5265,CLT,3876,SRQ,4067,Y,0,CR9 E75,882.165729800202
US,5265,CLT,3876,STL,3678,,0,319,923.7942806235175
US,5265,CLT,3876,STT,2883,,0,752 762,2447.83442691096
US,5265,CLT,3876,SXM,2899,,0,752 319,2594.9763047447627
US,5265,CLT,3876,SYR,3745,,0,319 320,971.0585604724531
US,5265,CLT,3876,TLH,3698,,0,CRJ CR7,622.6792366876314
US,5265,CLT,3876,TPA,3646,,0,320 321 319 734,818.2994972121714
US,5265,CLT,3876,TRI,4116,,0,CRJ,192.4539204171517
US,5265,CLT,3876,TYS,3676,,0,CRJ CR7,283.8166191011202
US,5265,CLT,3876,UVF,2894,,0,320 319,3114.554094840756
US,5265,CLT,3876,VPS,3873,,0,CR7 CRJ,739.96938291215
US,5265,CLT,3876,XNA,4356,,0,CR7 CRJ,1210.1057440955124
US,5265,CLT,3876,YOW,100,Y,0,CRJ,1208.3437782019926
US,5265,CLT,3876,YUL,146,Y,0,CRJ,1291.4485827086628
US,5265,CLT,3876,YYZ,193,Y,0,E75 CRJ,947.157248195612
US,5265,CMH,3759,CLT,3876,Y,0,E75 CR9 CR7 E70 CRJ,558.5771630218715
US,5265,CMH,3759,DCA,3520,,0,CRJ,518.2930203542244
US,5265,CMH,3759,DFW,3670,,0,M83 M80,1487.7568963097451
US,5265,CMH,3759,JFK,3797,,0,CR7,775.0595857021164
US,5265,CMH,3759,LAX,3484,,0,738,3202.0545045960916
US,5265,CMH,3759,LGA,3697,,0,CR7 ERD,767.9554202948688
US,5265,CMH,3759,MIA,3576,Y,0,ER4,1596.847458602299
US,5265,CMH,3759,ORD,3830,,0,ER4,474.499130386282
US,5265,CMH,3759,PHL,3752,Y,0,E70 CRJ E75,651.8586621749384
US,5265,CMH,3759,PHX,3462,,0,319 320,2681.1528952076173
US,5265,CMI,4049,DFW,3670,Y,0,ER4,1113.6739649516242
US,5265,CMI,4049,ORD,3830,,0,ERD ER4,217.7768129791116
US,5265,CNF,2537,MIA,3576,,0,763,6390.570699423318
US,5265,CNS,3322,AKL,2006,Y,0,320,3617.2048443281033
US,5265,COS,3819,DFW,3670,,0,M80 M83,951.968348809941
US,5265,COU,3719,DFW,3670,,0,ER4 ERD,787.9269065949292
US,5265,COU,3719,ORD,3830,Y,0,ER4 ERD,506.50968783049365
US,5265,CRP,3744,DFW,3670,,0,319 ERD ER4,571.399318078345
US,5265,CTG,2714,MIA,3576,,0,318 320,1778.3515707989854
US,5265,CUN,1852,BOS,3448,,0,319,2794.4245589654493
US,5265,CUN,1852,CLT,3876,,0,321 320 734,1678.405809628632
US,5265,CUN,1852,DFW,3670,,0,738 757,1656.1520192321327
US,5265,CUN,1852,JFK,3797,,0,738,2504.7660811526775
US,5265,CUN,1852,MIA,3576,,0,738,854.4231674931374
US,5265,CUN,1852,ORD,3830,,0,738,2329.180490376205
US,5265,CUN,1852,PHL,3752,,0,752 332 321 319,2366.3114589791176
US,5265,CUN,1852,PHX,3462,,0,752 320 321,2828.6362705255556
US,5265,CUR,2897,MIA,3576,,0,738,1921.8391742748943
US,5265,CUU,1797,DFW,3670,Y,0,ER4 ERD,970.6804566287045
US,5265,CVG,3488,CLT,3876,,0,CRJ,538.8561611277847
US,5265,CVG,3488,DCA,3520,,0,CRJ,659.5688768143847
US,5265,CVG,3488,DFW,3670,,0,ER4,1303.9427779998482
US,5265,CVG,3488,JFK,3797,,0,ER4,945.0647775226347
US,5265,CVG,3488,MIA,3576,,0,ER4,1528.6332547039956
US,5265,CVG,3488,ORD,3830,,0,ER4,425.11721591109483
US,5265,CVG,3488,PHL,3752,Y,0,E70 CRJ E75,813.5393933127257
US,5265,CWA,4045,ORD,3830,,0,ER4 ERD,342.0289539981137
US,5265,CWB,2545,POA,2599,,0,763,533.6283803771203
US,5265,CZM,1800,CLT,3876,,0,319,1734.1392640592676
US,5265,CZM,1800,DFW,3670,,0,738,1700.341610898057
US,5265,CZM,1800,MIA,3576,,0,738,895.5668592633948
US,5265,DAB,3950,CLT,3876,,0,CRJ CR7,670.6272545274621
US,5265,DAY,3627,CLT,3876,,0,CR7 CRJ,595.4854538230702
US,5265,DAY,3627,DCA,3520,,0,CRJ,627.6530499630262
US,5265,DAY,3627,DFW,3670,,0,M83 319 M80,1383.6151326126032
US,5265,DAY,3627,LGA,3697,,0,ERD,881.2427159001031
US,5265,DAY,3627,ORD,3830,,0,ER4,385.8600432051786
US,5265,DAY,3627,PHL,3752,,0,CRJ,765.2405093598323
US,5265,DBQ,4388,ORD,3830,Y,0,ER4 ERD,235.65668433971598
US,5265,DCA,3520,AGS,3658,Y,0,CRJ,752.5567562530345
US,5265,DCA,3520,ALB,3864,,0,CRJ,511.3310830292253
US,5265,DCA,3520,BDL,3825,,0,CRJ,503.33398921556915
US,5265,DCA,3520,BGR,3463,Y,0,CRJ E70,947.778490109928
US,5265,DCA,3520,BHM,3811,,0,CRJ,1049.9312111689328
US,5265,DCA,3520,BNA,3690,,0,ERD CRJ,901.917299819141
US,5265,DCA,3520,BOS,3448,,0,319 E90,641.0703217558049
US,5265,DCA,3520,BTV,3711,,0,CRJ,702.6348247057475
US,5265,DCA,3520,BUF,3820,Y,0,CRJ E75 E70,476.0684609999755
US,5265,DCA,3520,CAE,3561,Y,0,CRJ,656.6424625602449
US,5265,DCA,3520,CAK,4112,,0,CRJ,439.98764352321484
US,5265,DCA,3520,CHA,3578,Y,0,CRJ,839.6780498153395
US,5265,DCA,3520,CHS,3806,Y,0,E70 CRJ E75,714.5803148690742
US,5265,DCA,3520,CLT,3876,,0,319 CRJ 320,532.3022658063147
US,5265,DCA,3520,CMH,3759,Y,0,CRJ E75 E70,518.2930203542244
US,5265,DCA,3520,CRW,4285,Y,0,DH8,399.082092294271
US,5265,DCA,3520,CVG,3488,,0,CRJ,659.5688768143847
US,5265,DCA,3520,DAY,3627,,0,CRJ,627.6530499630262
US,5265,DCA,3520,DFW,3670,,0,738 M80,1913.7395627038316
US,5265,DCA,3520,DSM,3729,Y,0,E70 CRJ,1439.9595540297387
US,5265,DCA,3520,DTW,3645,Y,0,CRJ E70 E75,650.8410437570377
US,5265,DCA,3520,FAY,5738,Y,0,DH8,459.1801094099218
US,5265,DCA,3520,FLL,3533,,0,319,1449.5731663109334
US,5265,DCA,3520,GSO,4008,Y,0,CRJ E70 E75,398.7884788847669
US,5265,DCA,3520,GSP,4034,,0,CRJ,636.5196775790348
US,5265,DCA,3520,HHH,8314,Y,0,DH8,807.2406613171052
US,5265,DCA,3520,HPN,3589,,0,CRJ,375.49468603646613
US,5265,DCA,3520,HSV,4113,Y,0,CRJ E70,984.7039895838043
US,5265,DCA,3520,ILM,3845,Y,0,CRJ,514.9313339793974
US,5265,DCA,3520,IND,3585,,0,CRJ,801.6030114610892
US,5265,DCA,3520,ISP,3857,Y,0,CRJ,399.3783437113809
US,5265,DCA,3520,JAN,3580,,0,CRJ,1382.3768307592002
US,5265,DCA,3520,JAX,3712,Y,0,CRJ E75 E70,1020.9983096969514
US,5265,DCA,3520,JFK,3797,,0,738,342.0033443427131
US,5265,DCA,3520,LAS,3877,,0,319,3351.4707992887047
US,5265,DCA,3520,LAX,3484,,0,738,3708.568840521527
US,5265,DCA,3520,LGA,3697,,0,319 E90,344.5647670163529
US,5265,DCA,3520,LIT,3660,Y,0,E70,1424.93685357284
US,5265,DCA,3520,MCI,3458,Y,0,E70 E75,1523.2859652245972
US,5265,DCA,3520,MCO,3878,,0,320 319,1223.3583321321037
US,5265,DCA,3520,MEM,3473,,0,CRJ,1223.2507457365734
US,5265,DCA,3520,MHT,4011,Y,0,CRJ E75 E70,653.21391048013
US,5265,DCA,3520,MIA,3576,,0,738,1482.6705140540278
US,5265,DCA,3520,MSP,3858,Y,0,E70 E75,1493.9075065459328
US,5265,DCA,3520,MSY,3861,Y,0,E70 E75,1558.372369599231
US,5265,DCA,3520,MYR,3515,Y,0,CRJ,599.1817292468222
US,5265,DCA,3520,NAS,1953,,0,319,1535.5084783588552
US,5265,DCA,3520,OAJ,4386,,0,CRJ,449.9511454275374
US,5265,DCA,3520,OMA,3454,Y,0,E70,1622.9774859775778
US,5265,DCA,3520,ORD,3830,,0,738 M83,982.0020808688549
US,5265,DCA,3520,ORF,3611,,0,CRJ,229.56643866056874
US,5265,DCA,3520,PBI,3722,Y,0,E75 E70,1381.8771583821897
US,5265,DCA,3520,PHL,3752,,0,319 320 CRJ,191.48474448689208
US,5265,DCA,3520,PHX,3462,,0,320 752,3175.723687994201
US,5265,DCA,3520,PIT,3570,Y,0,CRJ E75,328.41843232883076
US,5265,DCA,3520,PNS,3564,,0,CRJ,1312.6104270574253
US,5265,DCA,3520,PVD,3641,Y,0,CRJ E75 E70,573.5269917049352
US,5265,DCA,3520,PWM,3862,Y,0,E75 CRJ E70,773.9929123014504
US,5265,DCA,3520,RDU,3626,,0,ERD CRJ,364.86441115892666
US,5265,DCA,3520,ROC,3622,Y,0,E70 CRJ,477.1241354622336
US,5265,DCA,3520,RSW,3793,Y,0,E75 E70,1437.3611255254948
US,5265,DCA,3520,SAN,3731,,0,319,3652.5034356358456
US,5265,DCA,3520,SAV,3613,,0,CRJ,836.6245610786312
US,5265,DCA,3520,SDF,4014,,0,CRJ,759.7765867879579
US,5265,DCA,3520,SRQ,4067,Y,0,CRJ,1372.0011154487283
US,5265,DCA,3520,STL,3678,Y,0,CR7,1153.6556658192735
US,5265,DCA,3520,SYR,3745,Y,0,E70 CRJ E75,479.6894496599487
US,5265,DCA,3520,TLH,3698,Y,0,CRJ,1152.3400462967134
US,5265,DCA,3520,TPA,3646,,0,319,1311.0492388713058
US,5265,DCA,3520,TYS,3676,,0,CRJ,701.1395282350347
US,5265,DCA,3520,VPS,3873,,0,CRJ,1270.0437249896552
US,5265,DCA,3520,YHZ,73,Y,0,CRJ,1302.2225877803835
US,5265,DCA,3520,YUL,146,Y,0,CRJ,783.8316046374728
US,5265,DCA,3520,YYZ,193,Y,0,CRJ,578.1979591466776
US,5265,DEN,3751,CLT,3876,,0,321 320,2146.8533529033375
US,5265,DEN,3751,DFW,3670,,0,738 M83 M80,1031.450007990898
US,5265,DEN,3751,LAX,3484,,0,CR7,1384.2695511920017
US,5265,DEN,3751,MIA,3576,,0,738,2746.966209981082
US,5265,DEN,3751,ORD,3830,,0,CR7,1425.1266570509447
US,5265,DEN,3751,PHL,3752,,0,320 321,2498.8207414982885
US,5265,DEN,3751,PHX,3462,,0,320 321,967.929665000306
US,5265,DFW,3670,ABI,3718,,0,ERD ER4,253.1732572042441
US,5265,DFW,3670,ABQ,4019,,0,M80 M83,913.2389644299326
US,5265,DFW,3670,ACT,3700,,0,ER4,143.99230026947185
US,5265,DFW,3670,AEX,3852,,0,ER4,456.9764581008968
US,5265,DFW,3670,AGU,1785,,0,ER4,1347.902005809145
US,5265,DFW,3670,AMA,3840,,0,ER4,501.20998523017084
US,5265,DFW,3670,ATL,3682,Y,0,M83 M80 319,1173.794439120934
US,5265,DFW,3670,AUS,3673,,0,M80 M83 738,306.1959005571045
US,5265,DFW,3670,BDL,3825,,0,738,2361.7008329961905
US,5265,DFW,3670,BHM,3811,,0,M80 M83,958.4475194811257
US,5265,DFW,3670,BJX,1815,,0,319,1393.6060383884587
US,5265,DFW,3670,BMI,4037,Y,0,ER4,1109.5402888931033
US,5265,DFW,3670,BNA,3690,,0,738 M80 M83,1013.5115861222014
US,5265,DFW,3670,BOG,2709,,0,319,3930.401766586426
US,5265,DFW,3670,BOS,3448,,0,738 757,2507.6934751922004
US,5265,DFW,3670,BPT,3612,,0,ERD,434.7370382129353
US,5265,DFW,3670,BRO,3738,Y,0,CRJ ER4,777.6697834332175
US,5265,DFW,3670,BTR,3846,,0,ER4 ERD,615.3567785697162
US,5265,DFW,3670,BWI,3849,,0,M83 M80,1953.5412700839518
US,5265,DFW,3670,BZE,1957,,0,738,1916.9905420508076
US,5265,DFW,3670,CAE,3561,,0,ER4,1479.5410149940253
US,5265,DFW,3670,CDG,1382,,0,763 777,7939.069114807096
US,5265,DFW,3670,CHA,3578,,0,ER4 ERD,1115.53372676506
US,5265,DFW,3670,CHS,3806,Y,0,ER4 ERD,1584.2311043005952
US,5265,DFW,3670,CID,4043,Y,0,ER4 CRJ,1103.392461754267
US,5265,DFW,3670,CLE,3486,,0,319,1640.7023563183348
US,5265,DFW,3670,CLL,3715,,0,ER4 ERD,264.29163353348775
US,5265,DFW,3670,CLT,3876,,0,321 319 M80 M83 320 734 752,1502.2631485407617
US,5265,DFW,3670,CMH,3759,,0,M83 M80,1487.7568963097451
